txn_id,date,merchant,amount,currency,status,category,account_id,notes
bf02c08a-da06-4aef-a12b-fbed9fc365db,2025/06/06,Google,646.05,usd,Pending,Travel,A39,SUSPICIOUS
d3c1ea3b-bb1b-4f2e-aa85-61453afef0b1,2025/05/22,Ola,2111.3,INR,PENDING,Healthcare,A8,Duplicate?
b8335570-6482-4bc9-8083-af93f2408a4f,10-07-2025,Spotify,1077.74,INR,failed,,A34,Duplicate?
1b35c8d5-4a55-486c-9817-7766988d9eec,01-08-2025,Google,1067.81,USD,PENDING,Food,A37,Refunded
311d705d-72b5-4a1d-9360-ea48e4a3420c,14-01-2025,Netflix,4980.85,INR,Pending,Healthcare,A39,Anomaly check
32fcf1ea-a8ba-4526-a5a8-e2f1073df617,2025/01/14,Ola,4124.37,INR,Pending,Other,A19,Refunded
35eec331-8efd-42b3-894d-2e063e5bf29f,2025/07/18,Flipkart,352.19,INR,Pending,,A5,Refunded
2c0f5add-2644-4790-a2f7-750f2558ac5a,26-06-2025,Ola,4090.69,usd,SUCCESS,Entertainment,A21,SUSPICIOUS
a0d6bc71-17aa-4b70-b0a1-d4a1b35c7ba7,16-12-2025,Local Bakery,$4104.29,USD,failed,Utilities,A26,Duplicate?
ea2b9bd9-4e50-45c9-8457-dda5372dda19,24-02-2025,Local Bakery,3066.72,INR,SUCCESS,Other,A47,Refunded
7958df5d-135b-48e1-a166-ebdc051a9973,15-03-2025,Spotify,3390.5,usd,PENDING,Shopping,A24,
2974d55f-72db-4837-8b3f-3124b0919d7f,09-07-2025,IRCTC,3406.27,usd,SUCCESS,Food,A21,SUSPICIOUS
27621d48-8c2f-4313-8996-19d3234ab0cc,2025/04/21,Swiggy,3848.34,USD,failed,Cash Withdrawal,A41,Duplicate?
d37799b9-268f-430a-9e90-45cb38ee59e2,18-08-2025,Spotify,4398.89,usd,Pending,,A12,Duplicate?
fb9ee209-442f-4260-939b-ca3f046ed04f,2025/01/29,Apple,2746.86,inr,FAILED,Shopping,A20,Anomaly check
89fbaa0b-17e8-4f27-a148-908ad2b57f9d,13-05-2025,Amazon,3519.16,usd,failed,Food,A7,Anomaly check
dfd5d933-f00d-4238-abe4-2fb632548ea3,2025/12/30,Netflix,1181.99,usd,Pending,Other,A45,
bf3cbebd-85b9-4c6f-8413-a1b5b2e944cb,2025/06/08,Ola,111.98,INR,failed,Food,A15,
bf3cbebd-85b9-4c6f-8413-a1b5b2e944cb,2025/06/08,Ola,111.98,INR,failed,Food,A15,
81d7533e-3c37-4240-8505-f14623d5e91e,22-10-2025,Apple,3551.73,usd,success,Utilities,A37,SUSPICIOUS
ff8f1f42-4306-4b76-8627-e8362d498be3,2025/08/30,Netflix,1415.47,inr,PENDING,,A44,Anomaly check
41a0b669-d842-4e7d-a82a-a6d1601b1520,04-06-2025,Local Bakery,3020.24,INR,failed,Cash Withdrawal,A16,SUSPICIOUS
dc611cf3-1d74-4efb-8925-42a5504a428f,2025/11/03,Google,1917.94,USD,success,Entertainment,A1,
082db093-55fd-44d5-9b1b-e1943ad46c63,2025/03/02,Spotify,4450.1,INR,Pending,,A18,
5e05a0ed-1098-4285-babb-93b65c919dda,2025/01/16,Uber India,4191.09,inr,SUCCESS,,A11,Anomaly check
dbbc5c42-70bc-4a74-8d4d-1367ccb576b0,2025/06/24,Google,2791.83,INR,failed,Other,A27,SUSPICIOUS
343b2d08-0fb0-4ba9-969b-ba6a59d59f02,2025/09/26,Google,1188.43,USD,SUCCESS,Food,A17,Duplicate?
9c9d8789-d5cc-4a23-9cb3-02611d88868d,29-06-2025,Zomato,903.21,usd,success,,A17,Duplicate?
246f0ad1-4b36-45a4-8311-2c51b56e0290,06-01-2025,Uber India,2778.81,INR,failed,Food,A43,Anomaly check
5741aabe-42c0-4c00-a3a0-b1cb0ea8d788,2025/07/20,IRCTC,4157.41,USD,success,Healthcare,A6,Refunded
57d648d7-08fa-42cc-9309-1c2e4f7acb19,2025/08/12,Flipkart,1179.03,INR,success,Travel,A21,Refunded
4440dfa0-27c3-4ea1-87f0-cff9d2c44c75,29-01-2025,Uber India,$1961.66,usd,success,Shopping,A42,Duplicate?
062a2e7a-f1db-4bc1-9fc5-1fa8eca7f215,2025/05/27,Uber India,1427.76,INR,SUCCESS,Healthcare,A40,Duplicate?
6827c265-1c9a-48fa-94b7-d814d8f8ce37,15-02-2025,Uber India,2286.81,USD,SUCCESS,,A38,
400e8d05-74eb-431b-905b-7b9243dac605,30-06-2025,Flipkart,3416.64,usd,success,Cash Withdrawal,A43,
ab76591a-998a-4ce9-a28f-8e3314854206,2025/06/07,Google,$2215.83,INR,SUCCESS,Cash Withdrawal,A31,SUSPICIOUS
15a28d5e-ae19-49cd-a4f0-5a08c8762191,19-10-2025,Amazon,$1730.44,usd,success,Travel,A8,Anomaly check
ebe1688b-d2a7-4406-947a-871a3d368221,2025/09/29,Local Bakery,1350.82,usd,failed,Healthcare,A39,Duplicate?
c6877ee3-32f4-457c-a4d5-d6e1aee8075c,25-03-2025,Local Bakery,32.36,USD,SUCCESS,Travel,A3,Duplicate?
92fe4c3c-a486-4b26-aa4f-7fd573569882,2025/01/25,Ola,3401.03,USD,Pending,Entertainment,A4,SUSPICIOUS
c8e81814-3464-479e-b012-1d8c4fc36dd3,30-06-2025,Local Bakery,1841.01,INR,SUCCESS,Entertainment,A44,SUSPICIOUS
3a7d93fb-c1cc-4d72-9048-9ca575abad99,2025/08/24,Shell Petrol,4931.21,usd,success,Other,A26,
42c44ec5-f184-49bb-9c72-9c5f42c9b50c,18-05-2025,Uber India,1330.75,USD,PENDING,Cash Withdrawal,A31,Refunded
d9e52b36-ff5a-4830-868d-134617ecd790,2025/12/01,Flipkart,589.95,inr,FAILED,Utilities,A42,Duplicate?
06415648-72b0-45df-ba40-8ab6ebe53608,2025/08/10,Spotify,3911.12,usd,success,Other,A21,Anomaly check
6dca01bf-fc81-4652-93a5-19a97e9fa1ad,2025/09/19,Amazon,147.57,inr,SUCCESS,Entertainment,A23,Refunded
8adc7bc3-eacf-4cb8-be98-6d3edda44e37,2025/09/26,Local Bakery,2604.95,INR,PENDING,,A5,Anomaly check
fa141c51-7638-423d-80ae-bb6028e758ee,2025/11/01,Ola,2186.18,INR,failed,Other,A41,
c8aa6c3f-2b1a-499a-b97f-eab8841ca0cd,19-01-2025,Uber India,96.81,usd,FAILED,Other,A27,Duplicate?
ac295911-75bd-4b95-b7e2-e47e98024bdd,2025/09/05,Netflix,$4805.47,inr,FAILED,,A10,
46e894a9-fe3f-4ba9-b241-5851206e5e53,2025/02/20,Google,1219.06,USD,Pending,Transport,A31,
e05bebd7-d308-4137-890b-87ffab2e0480,01-08-2025,Netflix,2877.49,inr,FAILED,Cash Withdrawal,A31,
cc91b015-26fa-4c14-8206-891a3a0cb43d,2025/06/08,Spotify,$23622.43,inr,FAILED,Entertainment,A21,Refunded
afd1bdd9-3c73-43ad-bc05-6f647fa2392e,2025/02/05,Zomato,3167.35,USD,success,Travel,A28,SUSPICIOUS
060f45da-31ec-4750-8ed7-cf32da134ddc,05-06-2025,Apple,1563.39,inr,PENDING,Cash Withdrawal,A2,SUSPICIOUS
d8785fce-993d-4d88-8221-a7d96ec7c32d,01-05-2025,Apple,$2812.54,usd,Pending,Entertainment,A13,Anomaly check
aed647f6-2931-4b45-88e2-c748f70c2b51,03-02-2025,Amazon,$1363.4,USD,failed,Transport,A34,SUSPICIOUS
9d9d6aad-5661-4abb-82bb-083c931f13cd,2025/04/15,Google,$1524.65,INR,failed,Shopping,A6,Duplicate?
dfdc1eca-8856-4081-aede-341d9896ee61,2025/08/01,Shell Petrol,208.57,usd,failed,,A41,Duplicate?
251fc15a-36a0-4f8b-b656-158d45e7ac64,20-07-2025,Uber India,1298.92,USD,failed,,A23,SUSPICIOUS
79cfcc11-2fce-4e04-b9cf-dc5711f5b12e,2025/05/17,IRCTC,2933.71,INR,success,Cash Withdrawal,A31,Duplicate?
f8d579b4-c384-4d4f-8911-85921c30277c,2025/01/16,Amazon,$4410.3,inr,Pending,Healthcare,A18,Anomaly check
357298c8-7509-4af8-b265-5225b8760042,16-01-2025,Ola,$3137.75,usd,FAILED,Travel,A7,
7873f8ca-cd47-47b4-ac63-c91bd9e9b801,2025/01/21,Amazon,1149.63,INR,failed,Entertainment,A10,Duplicate?
476690dc-36d6-4cac-870d-ecfb8a2bf1c8,23-08-2025,IRCTC,$2676.42,USD,PENDING,Shopping,A26,Anomaly check
,2025/09/06,Apple,2394.15,usd,Pending,Other,A50,SUSPICIOUS
ebbc2f98-1d3e-46d7-8fa7-c9a6f8cd70a9,08-01-2025,IRCTC,2993.87,usd,Pending,,A37,Duplicate?
6a679280-b58e-4892-8b87-b7b1cc54dbaf,06-01-2025,Shell Petrol,1181.13,USD,success,,A16,Anomaly check
9d497e92-74e8-4418-956a-45de1fa1e8d9,01-02-2025,Google,889.16,INR,FAILED,Food,A14,Refunded
8bbbdbfe-e9a9-47d9-8822-3af876cdbbb4,18-05-2025,Flipkart,4360.06,inr,PENDING,Entertainment,A31,Refunded
86a39f39-7463-487e-bde7-253e8a6d6925,14-04-2025,Spotify,666.78,usd,PENDING,Travel,A9,SUSPICIOUS
0078ae64-eaa9-4020-a055-0ac8f701f384,2025/02/03,Flipkart,$1740.23,inr,Pending,,A38,Refunded
dde65218-21f1-4461-a240-f11dbb0812cf,2025/02/25,Uber India,3886.98,inr,success,Food,A10,Duplicate?
0df192c7-f5bf-4ae1-8f1a-6cd06af6c64d,2025/09/29,Swiggy,2505.25,USD,FAILED,Shopping,A44,Refunded
0df192c7-f5bf-4ae1-8f1a-6cd06af6c64d,2025/09/29,Swiggy,2505.25,USD,FAILED,Shopping,A44,Refunded
2f162070-5e48-4564-b385-d35909f5ab24,22-06-2025,IRCTC,293.78,USD,Pending,Entertainment,A1,Duplicate?
98d4de0f-86fb-41e2-b15d-c053bd7b3fac,2025/09/13,Amazon,532.73,INR,FAILED,,A42,
1c69c1f1-e484-42a7-b1c6-6512c0c2c39f,2025/06/08,Swiggy,2786.65,USD,SUCCESS,Food,A21,Refunded
1c81047f-c02d-4a2d-8b51-9a88d3d276b3,2025/04/09,Flipkart,2833.68,usd,Pending,,A19,SUSPICIOUS
,2025/04/13,Amazon,2096.8,INR,FAILED,Travel,A10,Refunded
9807fb81-f9fe-4c40-bcc8-c9dcd80326e5,2025/09/09,IRCTC,3371.0,inr,PENDING,Transport,A33,Anomaly check
,21-04-2025,Swiggy,1881.46,INR,SUCCESS,Shopping,A40,SUSPICIOUS
c24ba44b-0948-42b7-bfbe-8dcf82638c78,2025/04/28,Netflix,2810.41,inr,SUCCESS,Cash Withdrawal,A40,Anomaly check
ffedd8f9-d03d-4d72-b882-9218c06ba000,23-09-2025,Shell Petrol,1229.89,inr,failed,Entertainment,A14,Refunded
b0b8fc7e-35be-4ea9-945c-f8d5f41ea62a,2025/02/20,Spotify,2385.23,inr,Pending,Transport,A38,SUSPICIOUS
3993b6c7-e577-4328-8c8d-f79033442921,11-11-2025,Swiggy,3482.88,usd,SUCCESS,Cash Withdrawal,A5,Anomaly check
39ddd205-6f5b-48fe-a343-81c04c49ce67,26-12-2025,Netflix,404.31,inr,Pending,Transport,A42,SUSPICIOUS
1f91cd20-6529-470e-a13c-a843b87dd20b,2025/08/31,Flipkart,4982.6,usd,success,Transport,A30,
43b945cf-d4f0-4ac2-b274-8b7eaea8dc7c,28-06-2025,Amazon,3902.88,INR,Pending,Other,A18,
8d57c665-0910-4bef-aa90-7a0623d849ba,12-05-2025,Google,292.23,USD,FAILED,Shopping,A7,Duplicate?
9a59cf8c-6529-4e87-a2df-c098cef99d08,2025/05/06,Flipkart,4055.54,usd,FAILED,Transport,A25,Anomaly check
940d3e49-0235-4f74-b390-161b6818bb8a,31-05-2025,Swiggy,3055.9,USD,PENDING,Transport,A44,Duplicate?
66ff1451-7976-453a-a073-e1458dd90ad4,19-07-2025,Local Bakery,985.28,inr,PENDING,Cash Withdrawal,A28,Anomaly check
e019d7b3-cb7e-4ab2-93df-f1c5c234cee8,2025/08/12,Google,1378.02,inr,Pending,Shopping,A8,Duplicate?
7c074bab-c2cf-422f-aa28-3d5cdb7eea0e,26-08-2025,Swiggy,$2088.02,USD,PENDING,,A35,Duplicate?
dcafb429-c205-45b2-86f5-0811b500e0f1,19-05-2025,Flipkart,3408.56,INR,Pending,Cash Withdrawal,A4,Refunded
,27-10-2025,Shell Petrol,817.21,inr,failed,Entertainment,A3,Anomaly check
bc1045ab-80f7-4d10-8737-889a0e1c567f,14-09-2025,Amazon,1851.96,USD,success,Entertainment,A39,
d4a3a2a7-3d7f-4c42-9249-2af13941fe7b,22-09-2025,Uber India,342.53,usd,success,Utilities,A30,
f3c4397b-42d3-42bf-8ef3-6a10aa928e5e,20-04-2025,Apple,$2386.16,USD,Pending,Food,A32,Duplicate?
06a75b32-d91b-4c5f-af3b-96d329d55bcb,2025/10/18,Zomato,2068.55,USD,FAILED,Entertainment,A22,
00645fc6-74d7-4dad-8a0a-f5b5c11931ef,2025/02/06,Apple,1920.05,USD,success,Healthcare,A36,SUSPICIOUS
de5a4d51-f03d-47a5-a73d-b3f6f1156c8c,09-01-2025,Swiggy,4720.5,USD,PENDING,Entertainment,A13,Duplicate?
ddf5fc1d-3785-4e12-90de-bb97a711cc7a,2025/08/16,Uber India,$4307.65,inr,FAILED,Food,A17,Duplicate?
0c9681b5-6e4d-4ec0-83e2-c7e32edace46,2025/10/24,Amazon,3329.04,usd,Pending,Utilities,A28,Duplicate?
,2025/03/28,Flipkart,$2514.88,USD,success,Travel,A30,Anomaly check
ec7b3581-bd82-4a93-8fbd-c264c1bd1857,25-08-2025,Netflix,$1609.01,INR,SUCCESS,Entertainment,A13,Anomaly check
0d4cb821-a612-4ce1-bafe-68536713f517,2025/10/24,Google,478.8,usd,failed,Shopping,A23,Refunded
a59d7c61-303b-445c-b39a-33f1b0416114,2025/08/11,Shell Petrol,3631.62,INR,failed,Other,A12,
6e7ffe16-edbd-4f09-afda-ba0dcfcb7b85,04-11-2025,Zomato,2756.24,inr,Pending,Other,A40,Duplicate?
232c497b-ebc8-46d8-907e-25c603d92bc5,06-05-2025,Uber India,4602.33,INR,Pending,,A11,SUSPICIOUS
60e8eb7a-fd6f-438b-82c7-f8b80f47b2a6,12-06-2025,Amazon,60.62,USD,PENDING,,A1,Duplicate?
86cb7ca5-f686-4c42-b8b6-395ccb0e5b26,2025/05/14,Spotify,3632.2,USD,failed,Other,A49,Anomaly check
1da968aa-bcd9-4d8a-8c86-bfb8435155f7,28-03-2025,Shell Petrol,1794.85,inr,success,Cash Withdrawal,A7,Anomaly check
e8cb8ca5-38d7-4566-9578-8a3a4c33ae51,2025/10/07,Netflix,749.13,usd,success,Travel,A44,
4a100430-811e-4832-928a-11fbdc6c8f54,31-05-2025,Swiggy,$4866.63,USD,success,Travel,A38,SUSPICIOUS
dd6464b4-d627-4a0f-be0e-5882e28b439c,2025/11/30,Flipkart,$2623.12,USD,SUCCESS,Utilities,A40,Refunded
ada81cea-92fb-4fe2-943b-bc78a3ce76a1,22-08-2025,Amazon,4809.89,usd,SUCCESS,Food,A3,Refunded
6ec6052f-d768-465d-8e8d-3b504476b364,2025/02/06,IRCTC,186.22,inr,FAILED,Transport,A14,Anomaly check
b379c7c3-2cc3-46e3-bcc5-6b4fee442f22,2025/03/25,Uber India,3890.89,INR,FAILED,Travel,A31,Refunded
260a248c-7fde-4e48-b966-9631569c0ef2,2025/03/02,IRCTC,$3677.77,INR,SUCCESS,,A1,Refunded
f3c7bd88-7df9-4aa2-9991-7e2ca381331f,07-08-2025,Shell Petrol,1853.65,inr,PENDING,Food,A42,Duplicate?
c5ceadcf-2b7a-4ce0-a09c-9f9ce1fe7013,25-12-2025,Swiggy,1316.38,USD,success,Shopping,A32,Refunded
cb6e0d62-0560-49ad-a37a-b44c897bbe21,2025/02/04,Flipkart,233.88,INR,Pending,Healthcare,A19,SUSPICIOUS
20ff759d-967e-44f5-8f96-2466b5d4fbcb,2025/06/19,Apple,964.59,inr,FAILED,Food,A50,Refunded
2de6eadc-f674-496c-81a7-ebe6c555565c,09-08-2025,Ola,3093.68,USD,PENDING,Travel,A48,Refunded
e4decaac-5766-412e-bcca-8a47a687d393,2025/10/08,Uber India,1582.35,USD,Pending,Utilities,A7,SUSPICIOUS
f61b2353-bab1-46c5-9419-addd2215ef2a,02-08-2025,Spotify,2716.79,usd,PENDING,,A48,Duplicate?
2fdc1d55-bb2b-4124-85c3-07320e700427,29-11-2025,IRCTC,$4977.6,INR,Pending,Shopping,A41,Duplicate?
fa8b7d4d-e970-4d25-95a1-f895de6fa437,08-03-2025,Uber India,1490.49,inr,success,,A22,
4afbd96a-3a72-4f42-b94e-46c7051b2181,2025/03/22,IRCTC,$2413.24,usd,PENDING,Travel,A28,Anomaly check
b0eafe19-29b8-4143-8411-5c894d5971fd,05-12-2025,Uber India,1261.59,USD,SUCCESS,Travel,A13,
a6c9bdd5-013b-4805-80c4-7e8dad6d6a93,2025/04/08,Google,1998.72,INR,FAILED,Travel,A8,Duplicate?
fee2b3b1-364d-4966-bff0-69fd674dbf41,16-02-2025,Uber India,4058.66,inr,failed,Other,A23,SUSPICIOUS
75259e13-b10c-4a62-a939-40e6c0713274,14-06-2025,Shell Petrol,$3832.18,inr,FAILED,Cash Withdrawal,A19,Anomaly check
f4a7ff53-98e9-4aac-9567-3128ea729f0c,2025/09/24,Shell Petrol,980.63,inr,Pending,Travel,A43,SUSPICIOUS
3be3400e-5de8-4a00-b974-c6010a2adb98,13-09-2025,Amazon,$1071.7,inr,FAILED,Utilities,A44,
132c5c4d-cc92-47c7-8475-25a3a45735cf,14-04-2025,Uber India,4481.15,inr,Pending,Transport,A42,
8c9473ec-0b18-4525-9b2e-8d05e9cc0a0d,2025/07/20,Google,$2018.87,INR,PENDING,Cash Withdrawal,A11,
,31-08-2025,Ola,3092.71,usd,Pending,Travel,A6,Duplicate?
f77054ae-ca0e-4c90-96fd-6a59464eeb5b,05-09-2025,Amazon,1375.19,USD,failed,,A19,Anomaly check
f8f35165-968b-4e9e-a945-3f7b97cb7953,2025/05/04,Uber India,2594.48,USD,FAILED,Entertainment,A31,SUSPICIOUS
9467f675-0879-4dc1-a4a9-52db6a48d3ea,17-10-2025,Uber India,$4363.94,INR,Pending,Travel,A49,Refunded
4fa8caa5-577c-4375-9fb8-be6b7af661bb,2025/07/09,Shell Petrol,387.01,USD,PENDING,Entertainment,A30,SUSPICIOUS
31150f5c-ed40-4cc9-86c2-8ad408544372,02-08-2025,Apple,2751.44,usd,SUCCESS,Cash Withdrawal,A13,
59d5a630-5b0e-4116-875e-3a5e3ccf9772,2025/12/13,Local Bakery,4051.08,usd,PENDING,Shopping,A48,
ebf26e0a-c048-4e60-b00c-60903708db5b,05-10-2025,Ola,1488.7,USD,FAILED,,A23,Refunded
ebf26e0a-c048-4e60-b00c-60903708db5b,05-10-2025,Ola,1488.7,USD,FAILED,,A23,Refunded
571cf0c9-9877-458c-ad22-50eff5d69627,24-04-2025,Zomato,2516.53,INR,failed,Cash Withdrawal,A37,
e2cb38e2-7599-4b4b-94d4-9a51c8cedb53,2025/01/26,Amazon,$4383.46,INR,FAILED,Transport,A22,Duplicate?
a77fc9c2-e923-4cc1-9e60-2b5561dcf85f,2025/07/03,Zomato,3380.67,usd,FAILED,Transport,A35,Anomaly check
0ad1edf0-af18-4180-a75b-0c8819c2784c,2025/05/19,Amazon,3207.95,inr,FAILED,,A38,Duplicate?
75344b61-ece1-4857-bd9a-577682312b48,2025/06/29,Local Bakery,$4780.95,USD,PENDING,,A6,Anomaly check
fdbe68a2-2043-4dd0-a736-f6348473aaf9,2025/08/18,Local Bakery,3090.73,USD,Pending,,A39,
db32f25c-fab0-40a8-80d5-cd740e1c719c,2025/06/03,Swiggy,2568.19,USD,Pending,Healthcare,A22,
31683690-6a40-405e-b17f-a5c79f78a5dc,2025/11/06,Spotify,1727.87,INR,PENDING,Shopping,A26,
a3be4075-fed0-490e-bd20-0dff383945ea,21-06-2025,Uber India,$3705.72,USD,Pending,Other,A36,Duplicate?
ad8f35f8-0002-4512-9886-0cd8eda466a1,12-10-2025,Ola,2783.27,USD,PENDING,Entertainment,A13,Duplicate?
e78cc887-834c-47d0-b8c0-3e3bc80ee046,2025/10/18,Apple,$230.78,INR,PENDING,Cash Withdrawal,A28,SUSPICIOUS
4904d0c4-9391-4713-978c-d3c5723bb254,2025/05/06,IRCTC,1379.54,inr,Pending,Cash Withdrawal,A22,SUSPICIOUS
d39a7481-1402-4cbe-85bc-7c151e7c7688,20-04-2025,Local Bakery,290.09,usd,FAILED,Entertainment,A50,Duplicate?
,26-10-2025,Amazon,2430.8,usd,PENDING,,A40,Duplicate?
d8528b45-3c2d-4a2f-b8c4-53f02ac2262d,2025/12/03,Local Bakery,$468.71,INR,FAILED,Utilities,A4,
4e8354b6-617c-4626-866c-5f1fe575bf67,23-01-2025,Amazon,4850.88,inr,PENDING,Other,A25,SUSPICIOUS
1999896b-8898-41de-b4f4-f7d32862cc0d,16-11-2025,Google,4193.73,inr,SUCCESS,Cash Withdrawal,A46,Duplicate?
f6f32b4f-3878-481c-9f29-804d25df0a29,25-12-2025,Netflix,3848.17,inr,failed,Utilities,A26,
36f5fff3-c3ef-443e-9476-740c57258ca4,20-11-2025,IRCTC,906.41,INR,success,Food,A11,SUSPICIOUS
953f5ae5-ed7e-4694-9894-29c1fc5ce005,2025/09/25,Amazon,$967.54,INR,success,,A50,
e4e5df32-a14e-42ee-8357-fcf704e06ea8,2025/10/26,Amazon,379.77,USD,failed,,A46,
4b4f15a0-9557-403a-95af-0799f61183a2,25-07-2025,Uber India,3529.52,USD,Pending,Entertainment,A32,Refunded
7fda8013-6fd7-48b0-8675-f36b9e7a4ef5,08-11-2025,Local Bakery,4923.43,INR,FAILED,Healthcare,A28,
98024281-fd08-4219-bde0-1489ddcf5ca3,2025/02/09,Ola,4353.76,USD,failed,Utilities,A3,SUSPICIOUS
e6e6ee16-ea15-4a01-a402-cf069a978d20,2025/03/22,Ola,4490.31,USD,Pending,Utilities,A42,SUSPICIOUS
70e993c0-56a0-4500-9fab-c117fae9169c,22-08-2025,Ola,$3799.88,INR,PENDING,Entertainment,A33,SUSPICIOUS
83258779-47ff-463f-996a-d22ee2744ae4,2025/06/20,IRCTC,2000.51,USD,SUCCESS,Other,A27,
72b303fc-9725-43dc-8154-8885be8f4e37,2025/11/12,Google,$1326.31,USD,FAILED,Other,A31,
b9937def-a20d-4182-9e68-c4ed4c21a025,2025/12/10,Local Bakery,3065.55,inr,Pending,Food,A37,SUSPICIOUS
55f27c40-010a-402f-85b9-412f1dcb42d7,2025/07/21,Zomato,$4535.53,INR,SUCCESS,Entertainment,A36,Duplicate?
d915c603-a03b-4a53-9924-7c8febf97d03,26-09-2025,Apple,3477.91,USD,FAILED,Utilities,A17,
f9468b20-b392-4304-afbe-923141140794,2025/08/25,Zomato,$514.51,usd,PENDING,,A40,SUSPICIOUS
f5869bb6-cdfc-42a6-b6be-9ae53230b2a4,07-04-2025,Flipkart,464.63,INR,FAILED,Other,A8,Anomaly check
9289e4bf-0587-4f77-8a0d-5a4ff279c94c,2025/01/18,IRCTC,4627.22,inr,failed,Transport,A22,Duplicate?
48d76450-c8ef-456f-a579-93e430e88f73,18-06-2025,IRCTC,4101.96,usd,success,Cash Withdrawal,A11,Anomaly check
48d76450-c8ef-456f-a579-93e430e88f73,18-06-2025,IRCTC,4101.96,usd,success,Cash Withdrawal,A11,Anomaly check
98e9966e-21ef-4725-9e90-0ea78fbada5a,2025/06/21,Local Bakery,2562.01,INR,SUCCESS,Food,A21,Anomaly check
5480c21d-124f-4979-8cb0-f04a3d09dc0c,2025/02/20,Swiggy,$713.2,USD,success,Entertainment,A3,Anomaly check
4737f86e-064b-4c85-9bcd-443f1a9dda59,2025/12/11,Swiggy,2836.47,usd,Pending,Travel,A28,Duplicate?
e5177b35-a36e-4257-b810-f8625538413e,2025/06/13,Shell Petrol,86.44,usd,FAILED,,A23,SUSPICIOUS
c8538329-e240-4296-b817-bb138659cc66,15-08-2025,Apple,$3766.7,usd,Pending,Utilities,A35,Anomaly check
1afc299f-1eea-4ec9-9599-ac21f12a81f8,2025/08/27,Local Bakery,$2048.4,USD,SUCCESS,Food,A27,Duplicate?
fec516e9-fedc-48f8-8881-78e36abbb463,11-08-2025,Swiggy,3902.76,usd,PENDING,Other,A9,Duplicate?
,11-08-2025,Shell Petrol,4046.33,inr,success,Shopping,A24,Duplicate?
,11-08-2025,Shell Petrol,4046.33,inr,success,Shopping,A24,Duplicate?
5f03c6b0-db63-44c9-b30b-5e7c68730987,2025/04/20,Uber India,$1122.97,usd,PENDING,Transport,A47,Duplicate?
5f03c6b0-db63-44c9-b30b-5e7c68730987,2025/04/20,Uber India,$1122.97,usd,PENDING,Transport,A47,Duplicate?
2879416a-0a39-48ae-89e0-d5fa5fd3d7f0,14-03-2025,IRCTC,4793.13,usd,Pending,,A18,SUSPICIOUS
ea563db3-e682-4a10-a782-b86dd5076ffc,30-12-2025,Zomato,$1484.99,USD,FAILED,Other,A18,SUSPICIOUS
50063105-5058-46aa-9866-6b87800d7e8e,25-01-2025,Google,835.89,usd,PENDING,Cash Withdrawal,A6,Anomaly check
,2025/04/19,Amazon,3646.41,inr,failed,Entertainment,A45,SUSPICIOUS
d3f4a78c-71d9-4df0-b670-96c59c460266,06-06-2025,Amazon,3050.27,inr,Pending,Food,A10,SUSPICIOUS
8501802d-e200-4d30-adf8-22740f152e32,2025/08/23,Shell Petrol,1334.41,inr,PENDING,Transport,A44,Duplicate?
4a5de91a-858d-45a3-b12a-5da06183abef,03-09-2025,Netflix,$3024.44,inr,Pending,Utilities,A15,Refunded
ae29bf25-e491-4412-9ced-f23dc12294ed,2025/08/27,IRCTC,1420.29,USD,success,,A7,Refunded
30bf9c0c-9e3f-4108-96ba-b8bf4a60e842,11-08-2025,Shell Petrol,3603.27,INR,PENDING,Travel,A43,Anomaly check
20dc5090-b415-4594-951e-f6150677002a,2025/03/27,IRCTC,2875.63,USD,SUCCESS,Entertainment,A38,Anomaly check
,24-02-2025,Ola,$2515.73,INR,Pending,Food,A16,SUSPICIOUS
d34b1105-bd50-441a-8bf2-43785f846d90,04-01-2025,Local Bakery,2769.24,usd,SUCCESS,,A47,Duplicate?
8548cbc4-fa7d-43b8-b344-3ed8ad1461a0,26-07-2025,IRCTC,4110.41,USD,PENDING,Transport,A20,Duplicate?
ebc6aac5-ad98-447a-8317-7526a31011ae,2025/12/15,Google,2298.5,usd,Pending,,A35,Refunded
48d04d47-d1d0-4eb8-bf0a-06b36e93b13c,2025/09/17,Local Bakery,3402.19,usd,SUCCESS,Healthcare,A39,Refunded
a89162b3-44ae-4921-acd6-edfe792ec123,27-11-2025,Apple,1544.51,INR,failed,Cash Withdrawal,A36,Refunded
a0305234-78dd-4b76-8db9-9b8c39e3111b,2025/03/06,Flipkart,1619.68,USD,Pending,Cash Withdrawal,A22,
a524ce6a-c5e4-4127-b4b1-2997f881643e,2025/02/15,Zomato,880.16,usd,Pending,Cash Withdrawal,A14,SUSPICIOUS
dd62cb0c-e468-4678-b2f6-f0a5d3735f13,2025/09/14,Uber India,3885.57,inr,failed,,A40,
b4cefe50-3d73-4cfb-be7f-2f8a1b26bfe4,2025/10/03,Spotify,3744.06,INR,failed,,A24,Duplicate?
0b335b97-2baf-468f-9ad6-7456c33fa8f1,2025/04/28,Zomato,$4585.35,usd,Pending,Travel,A26,Duplicate?
d455541f-4ae8-4310-b063-00c508eb856a,30-01-2025,Local Bakery,1542.88,usd,SUCCESS,Cash Withdrawal,A4,
